,cluster,title
10185,2,Beyond the sum of parts: shape-based object detection and its applications.
10187,2,On the foundations of key exchange.
10204,2,Information propagation on the web 2.0: two essays on the propagation of user-generated content and how it is affected by social networks.
10206,2,The Deceptive Angle: Threat Intelligence and Resiliency for Industrial Information Assurance.
10208,2,Rigid and deformable motion and disassembly planning with a focus on the digital mockup process in the automotive industry.
10213,2,Exploring the acceptance of ubiquitous computing-based Information services in brick and mortar retail environments - an integration of UTAUT2 and media system dependency theory.
10214,2,The local information dynamics of distributed computation in complex systems.
10225,2,Where am I? - contributions to the localization problem of mobile robots.
10234,2,On the application of hidden Markov models for signal decoding in the context of brain computer interfaces.
10277,2,Assessing the Impact of Data Practices on User Privacy.
10280,2,A Novel Approach To Enhance The Performance Of Cloud Computing File System Using Load Balancing Algorithm: A Model To Enhance The Performance Of Cloud Computing File System Using Round Robin Algorithm.
10281,2,Three-dimensional magnetohydrodynamic simulations of Io's non-linear interaction with the Jovian magnetosphere.
10284,2,Making sense of words through the eyes of a child: a computational framework for the acquisition of word meanings.
10296,2,Exploring the spatio-temporal dynamics of lipid rafts and their role in signal transduction: a modeling and simulation approach.
10303,2,A Development Method for the Conceptual Design of Multi-View Modeling Tools with an Emphasis on Consistency Requirements.
10306,2,A framework for the formalisation of the simulation semantics of multi-lingual specified heterogeneous systems.
10313,2,"Defining morphology: a principled approach to determing the boundaries of compounding, derivation, and inflection."
10322,2,A mechanization of sorted higher-order logic based on the resolution principle.
10330,2,Formal meta-programming in the calculus of constructions.
10332,2,Symbolic on-the-fly analysis of stochastic Petri nets.
10333,2,Model-based estimation of meteorological visibility in the context of automative camera systems.
10338,2,Methods for Effective Color Encoding and the Compensation of Contrast Effects.
10339,2,Approaches to enhance the performance of simheuristic methods in the optimisation of multi-echelon logistics distribution networks.
10340,2,Decentralized data storage and processing in the context of the LHC experiments at CERN.
10348,2,The role of interface and exchange processes in forming and switching of ZrO2 based ReRAM devices.
10350,2,Methods for the diagnosis and automatic repair of software systems.
10354,2,On the importance of time synchronization for context aware applications.
10360,2,On the computation of discrete logarithms in finite prime fields.
10372,2,Users and entities on the Web.
10374,2,Ranking for Web Data Search Using On-The-Fly Data Integration.
10376,2,Formal verification of the equivalence of system F and the pure type system L2.
10394,2,Usability and expressiveness in database keyword search: bridging the gap.
10402,2,On the trade-off between element availability and cost in virtualized network infrastructures.
10404,2,A compact pre-processor system for the ATLAS level-1 calorimeter trigger.
10408,2,Development of the 3D multi-view particle tracking velocimetry with multi-pass robust initialization tracking algorithm.
10424,2,Diffusion Tensor Imaging Analysis of the Visual Pathway with Application to Glaucoma.
10435,2,Constructing the Learning Environment in Classroom Convivial Computer Tools for Higher Education.
10439,2,Models for the design of distributed telepresence systems.
10442,2,Imputation of missing genotypes in genetic studies through generalizations of the basic coalescent.
10454,2,Proposed methodology for the design of the statistical data bank conceptual model and metainformation collection.
10457,2,Data Revocation on the Internet.
10460,2,A plastic multilayer network of the early visual system inspired by the neocortical circuit.
10465,2,Applications of Advanced Analytics to the Promotion of Freemium Goods.
10476,2,The perception of security in selected contexts.
10480,2,Improving the Capabilities of Distributed Collaborative Intrusion Detection Systems using Machine Learning.
10481,2,A model procedure for the development of executive information systems for agricultural development projects: a case study of the national coconut development programme in Tanzania.
10512,2,The design and implementation of object-constraint programming.
10514,2,"An approach to the creation of precise, intelligible problem specifications of large reactive systems."
10524,2,From Service Delivery to Web-Telecom Converged Application Delivery in the Telecommunication Industry.
10542,2,Contributions to the visual object detection and classification for driver assistance systems.
10545,2,Formal specification of the x86 instruction set architecture.
10564,2,On the Effective Use of Data Dependency for Reliable Cloud Service Monitoring.
10566,2,Framework for the Integration of Mobile Device Features in PLM.
10569,2,Machine Learning on Graphs in the Presence of Noise and Adversaries.
10575,2,Extending the C++ Asynchronous Programming Model with the HPX Runtime System for Distributed Memory Computing.
10599,2,Observing planet formation: constraints on the spatial distribution and the growth of solids in protoplanetary disks.
10602,2,Untangling the Web of Client-Side Cross-Site Scripting.
10630,2,Integration of Conductive Materials and SMD-Components into the FDM Printing Process for Direct Embedding of Electronic Circuits.
10638,2,Side Channel Evaluation Methodology for the Automotive Domain.
10651,2,SAMEM: a methodology for the elicitation and specification of requirements for agile model-driven engineering of large software solutions.
10653,2,Das Authoring-on-the-fly-System.
10668,2,"DBD, a conceptual database design aid environment for requirements analysis, conceptual modelling, and converting the conceptual model into the logical model of a database."
10674,2,Design and analysis of lightweight block ciphers: a focus on the linear layer.
10676,2,Development of the DAQ Front-end for the DSSC Detector at the European XFEL.
10705,2,Homo ludens in the loop: playful human computation systems.
10709,2,"Method for the automated analysis, control and correction of stereoscopic distortions and parameters for 3D-TV applications: new image processing algorithms to improve the efficiency of stereo- and multi-camera 3D-TV productions."
10713,2,Multi sensor data fusion in the scope of an automotive collision imminent braking system.
10719,2,Community-centered semantics for the detection of fake multimedia.
10720,2,The Iconology of Pinterest: Exploring Naming Behavior in Personal Digital Image collections.
10728,2,Improving the Quality of Enterprise Architecture Models: - Processes and Techniques -.
10736,2,Physical-layer security for the internet of things.
10749,2,Graph-based methods for the design of DNA computations.
10750,2,Direct Numerical Simulation of Liquid-Gas-Solid Flows Based on the Lattice Boltzmann Method.
10764,2,Scalable Data Analytics and Machine Learning on the Cloud.
10767,2,On-demand composition of smart service systems in decentralized environments: the RoleDiSCo approach.
10768,2,The VIRIM project: design and realization of a real time direct volume rendering system for medical applications.
10770,2,OBJ-P: the polymorphic extension of OBJ-3.
10778,2,Reducing size and complexity of the security-critical code base of file systems.
10790,2,On the Integration of Array and Relational Models in Databases.
10792,2,Patterns in Motion - From the Detection of Primitives to Steering Animations.
10793,2,On the benefits of cooperation for dependable wireless communications.
10796,2,Analysis of I/O Requirements of Scientific Applications.
10797,2,Perceptual display: exceeding display limitations by exploiting the human visual system.
10812,2,Increasing the Robustness of Self-Organizing Systems By Means of Trust Practices.
10816,2,Proprioception in the age-related design of handheld devices: a cognitive ergonomic approach.
10817,2,On the ambiguity of erasing morphisms.
10820,2,Retrieving business information from the www.
10845,2,Finding answers to definition questions on the web.
10849,2,Translating the determination of subjective customer perceptions from the health care sector to the service industry.
10854,2,Network-Design Problems in Graphs and on the Plane.
10874,2,Contribution to the long term prediction of motion trajectories.
10884,2,On the impact of high-speed drops on dry and wetted surfaces.
10889,2,TCP-friendly congestion control for multimedia communication in the internet.
10897,2,Breakdown mechanisms of the coreless transformer in data couplers at high voltages.
10904,2,Assessing the realism of local and global illumination models: Dissertation.
10907,2,The always best positioned paradigm for mobile indoor applications.
10916,2,Touching the 3rd dimension: interaction with stereoscopic data on and above Interactive surfaces.
10932,2,Multimedia applications of the wavelet transform.
10941,2,Open collaboration practices in software culture and their impact on the networked society.
10942,2,User-centric Video in the Future Internet: QoE in Participatory Video Generation and Distribution.
10972,2,User Interfaces to the Web of Data based on Natural Language Generation.
10976,2,Verification of Data-aware Business Processes in the Presence of Ontologies.
10990,2,Hardware-in-the-Loop testing of industrial automation systems using PLC languages.
10994,2,On the space and circuit complexity of parameterized problems.
11002,2,New techniques for the modular analysis of digital signature schemes.
11003,2,Advanced EEG signal processing with applications in brain-computer interfaces: evaluating user focused paradigms for the purpose of enhancing brain-computer interaction.
11007,2,"Dissecting multiple sequence alignment methods: the analysis, design and development of generic multiple sequence alignment components in SeqAn."
11024,2,Ensuring data sovereignty in the cloud: service management for cloud resources.
11026,2,Verbal Assistance with Virtual Tactile Maps: a Multi-Modal Interface for the Non-Visual Acquisition of Spatial Knowledge.
11030,2,Sensorimotor learning and simulation of experience as a basis for the development of cognition in robotics.
11031,2,Coscheduling in the multicore era: the art of doing things simultaneously.
11042,2,Visual search and analysis of documents in the intellectual property domain.
11043,2,Modularization of services: a modularization method for the field of telemedicine.
11047,2,Gridification and workflow scheduling for the German D-grid.
11082,2,Interaction with media facades: the design of interactive systems for large-scale urban screens.
11093,2,"Broadening the scope of security usability from the individual to the organizational: participation and interaction for effective, efficient, and agile authorization."
11111,2,Computational models of neural circuitry in the macaque monkey primary visual cortex.
11119,2,Evaluation of the Actor Model for the Parallelization of Block-Structured Adaptive HPC Applications.
11130,2,Formalization and Detection of Host-Based Code Injection Attacks in the Context of Malware.
11132,2,Investigation of the Filter Cake Formation Process using DEM-CFD Simulation with Experimentally Calibrated Parameters.
11135,2,Formal Verification throughout the Development of Robust Systems.
11143,2,On the formal foundations of PUFs and related primitives.
11146,2,Exploratory visual text analytics in the scientific literature domain.
11160,2,Serialisation of Inversion-Based S-Boxes: Concept and Application to the Advanced Encryption Standard (AES).
11162,2,Reengineering of component-based software systems in the presence of design deficiencies.
11164,2,Machine Learning and Computational Mass Spectrometry for the Discovery of Metabolite Biomarkers Involved in Type 2 Diabetes.
11172,2,Printed Electronics-Based Physically Unclonable Functions for Lightweight Security in the Internet of Things.
11185,2,"Closing the circle of algorithmic and system-centric database optimization: a comprehensive survey on adaptive indexing, data partitioning, and the rewiring of virtual memory."
11204,2,Advanced techniques for the semi automatic transition from simulation to design software.
11222,2,On the Analysis of Two Fundamental Randomized Algorithms - Multi-Pivot Quicksort and Efficient Hash Functions.
11228,2,On the physical security of physically unclonable functions.
11229,2,Managing Complex IT Projects in the Digitalization Era.
11231,2,A semantical framework for the integration of object oriented modeling languages.
11233,2,Automatic differentiation of the CapeML high-level language for process engineering.
11240,2,Implications of the uncanny valley of avatars and virtual characters for human-computer interaction.
11256,2,A uniform approach to the complexity and analysis of succinct systems.
11258,2,A hardware benchmarking platform for the standardization of authenticated encryption algorithms.
11262,2,Mobile multimedia services in the cloud.
11271,2,The variability of cycle times in semiconductor manufactoring.
11288,2,Flexible computation of the well-founded semantics of normal logic programs.
11296,2,The k-center problem and r-independent sets: a study in probabilistic analysis.
11304,2,Human resource management in emerging firms: the role of founders' human capital and sophisticated HRM systems in German IT ventures.
11309,2,Intelligent Information Access to Linked Data - Weaving the Cultural Heritage Web.
11335,2,Verification in the hierarchical development of reactive systems.
11338,2,"A program package for the migration of seismic data from shallow, intermediate and deep surveys."
11341,2,Nonlinear anisotropic diffusion filters for the numerical approximation of conservation laws.
11363,2,Modelling and solution paradigms of optimization and planning problems for the semantic web.
11380,2,Enhancing users' privacy: static resolution of the dynamic properties of android.
11386,2,"An investigation of the CIP-System, a mobile molecular model, and computer implementations: investigation and implementation of the Rules of Cahn, Ingold, and Prelog for the specification of molecular configuration and of a mobile molekular model on the computer screen."
11410,2,Integration of Prolog and Java with the Connector Architecture CAPJa.
11414,2,Hypercomplex spectral signal representations for the processing and analysis of images.
11416,2,"The Oz virtual machine: records, transients and deep guards."
11424,2,Online optimization in the random-order model.
11425,2,About the Structure and Sensitivity of Integer Linear Programs and their Application in Combinatorial Optimization.
11439,2,Scalability and performance management of internet applications in the cloud.
11448,2,"Kisses, ambivalent models and more: Contributions to the analysis of RNA secondary structure."
11449,2,"The neural coding of properties shared by faces, bodies and objects."
11451,2,"The church rosser property in computer algebra and special theorem proving: an investigation of critical pair, completion algorithms."
11453,2,Recovering the Semantics of Tabular Web Data.
11460,2,Generation of Application Specific Hardware Extensions for Hybrid Architectures: The Development of PIRANHA - A GCC Plugin for High-Level-Synthesis.
11466,2,Analyzing short-answer questions and their automatic scoring - studies on semantic relations in reading comprehension and the reduction of human annotation effort.
11484,2,Technology appropriation in transnational networks of social activists: a study of the European Social Forum.
11485,2,Mobile social signal interpretation in the wild for wellbeing.
11509,2,Context-aware process management for the software engineering domain.
11515,2,Control mechanisms for the procedural generation of visual pattern designs.
11516,2,Model-Driven Development Methodology and Domain-Specific Languages for the Design of Artificial Intelligence in Cyber-Physical Systems.
11520,2,Terrestrial laser scanning for the generation and calibration of finite element models.
11549,2,Fundamental techniques for the scalable analysis of systems.
11554,2,A contribution to bridge the design gap between software and hardware for complex signal processing systems in mobile communications.
11561,2,A method and a tool for the real-time evaluation of fast packet switching systems.
11573,2,Context Awareness for the Operating Room of the Future.
11583,2,Forensically Sound Data Acquisition in the Age of Anti-Forensic Innocence.
11587,2,On-line reconstruction algorithms for the CBM and ALICE experiments.
11593,2,On the complexity of some problems in algorithmic algebraic number theory.
11594,2,"Semantics, Language and Geometry: Learning to Understand the Scene."
11595,2,Towards understanding the impact of the GDPR on online advertisement: a technical and human-centric point of view.
11596,2,Contributions to the Analysis of Qualitative Models of Regulatory Networks.
11613,2,The automatic development of concepts and methods.
11630,2,The goal-oriented business intelligence architectures method: a process-based approach to combine traditional and novel analytical technologies.
11633,2,Normal subgroup structure of the group SL1.
11655,2,Contributions to the Resilience of Peer-To-Peer Video Streaming against Denial-of-Service Attacks.
11661,2,The BabelNEG system: a protocol-generic infrastructure for electronic SLA negotiations in the internet of services.
11671,2,Improving and validating data-driven genotypic interpretation systems for the selection of antiretroviral therapies.
11677,2,Unique information and the Blackwell order.
11678,2,Advanced Visual Analytics Approaches for the Integrative Study of Genomic and Transcriptomic Data.
11681,2,Studying the origin and functional impact of genomic sequence variants by next-generation sequencing.
11711,2,Hy-NLI: a Hybrid system for state-of-the-art Natural Language Inference.
11714,2,Towards the MaSHReC manufacturing system under real time constraints: a contribution to the application of real time system advances to production control systems.
11722,2,The User-centred prototyping of mobile applications by example of the third computing paradigm.
11726,2,The QUARC Metamodel: A Communication-Based Generic Project Model.
11730,2,System-level modeling and design with the SpecC language.
11742,2,"The migration process of mobile agents: implementation, classification, and optimization."
11767,2,Making Zero-interaction Pairing and Authentication Practical in the Internet of Things.
11779,2,Performance modeling of QoE-aware multipath video transmission in the future internet.
11781,2,Bioinformatics methods for the genetic and molecular characterisation of cancer.
11800,2,Emotions in literature: computational modelling in the context of genres and characters.
11805,2,The impact of microRNAs on signaling pathways: from general perspectives to a computational model of the JAK-STAT pathway.
11830,2,A uniform constraint-based framework for the verification of infinite state systems.
11834,2,Goal-based workflow adaptation for role-based resources in the internet of things.
11837,2,Conformance checking and simulation-based evolutionary optimization for deployment and reconfiguration of software in the cloud.
11842,2,MIMO Radar DOD/DOA Estimation and Performance Analysis in the Presence of SIRP Clutter.
11851,2,Integrating relational databases with the semantic web.
11873,2,Navigation in the Augmented Reality Head-up Display: Guidelines for the Development of AR HUD Navigation Concepts.
11879,2,On the Benefits of Abstraction in Concurrent Haskell.
11882,2,Conserve and protect resources in software-defined networking via the traffic engineering approach.
11883,2,Decision-Making with Multi-Step Expert Advice on the Web.
11884,2,Minimizing the adverse effects of electric fields in magnetic resonance imaging using optimized gradient encoding and peripheral nerve models.
11893,2,A contribution to the design of a disjunctive dataflow computer architecture for real time control systems.
11895,2,Understanding and managing the performance variation and data growth in cloud computing.
11901,2,Radiation mitigation for SRAM-Based FPGAs in the CBM experiment.
11905,2,Visualization of search results from the World Wide Web.
11915,2,Analysis of machine learning algorithms for the recognition of basic emotions: data mining of psychophysiological sensor information.
11922,2,A Process Model for the Integrated Reasoning about Quantitative IT Infrastructure Attributes.
11925,2,An Improved Parametric Model for the Design of Virtual Acoustics and its Applications.
11932,2,A Behavioral Economics Perspective on the Formation and Effects of Privacy Risk Perceptions in the Context of Privacy-Invasive Information Systems.
11933,2,Optimizing the completeness of textual requirements documents in practice.
11942,2,Cooperative intention detection using machine learning: advanced cyclist protection in the context of automated driving.
11943,2,On the projection problem in active knowledge bases with incomplete information.
11961,2,Database recovery in the design envoronment: requirements analysis and performance evaluation.
11965,2,"Benchmarking digital image forensics using the ""Dresden Image Database""."
11971,2,Planning and Verification in the agent language Golog.
11977,2,Mechanizing the transformation of higher order algebraic specifications for the development of software systems.
11982,2,Data Protection for the Internet of Things.
11995,2,An Integrated Constraint-Logic and Object-Oriented Programming Language: The M&uuml;nster Logic-Imperative Language.
11997,2,"Game on or game over?: the potential of gamification and game design elements to facilitate motivation, performance, and behavior."
12004,2,Assessing the spatio-temporal fitness of information supply and demand on ship bridges.
12012,2,"Policies in integrated network and systems management: methodologies for the definition, transformation, and application of management policies."
12043,2,Type-safe Programming for the Semantic Web.
12072,2,"Electronic business negotiation: some experimental studies on the interaction between medium, innovation context, and culture."
12076,2,Self-service business intelligence essays on the preparation and usage of information resources.
12091,2,Variants of the Graph Laplacian with Applications in Machine Learning.
12098,2,Collaborative Networking: The Integration of Collaborative Communication into WSN-routing.
12105,2,System designs for bulk and user-generated content delivery in the internet.
12107,2,On the complexity of conjugacy in amalgamated products and HNN extensions.
12108,2,On the Pragmatics of Graphical Modeling.
12122,2,Analysis and improvement of the visual object detection pipeline.
12123,2,On the car sequencing problem : analysis and solution methods.
12149,2,The sensitivity of a multidimensional unfolding technique: a simulation study of PREFMAR-2.
12159,2,Modelling of concurrent systems: structural and semantical methods in the high level Petri net calculus.
12164,2,Enhancing the Use of the Mobile Infrastructure in Cameroon. The Case of Bayam Sellam.
12169,2,An object oriented design methodology for hard real time systems: the OOHARTS approach.
12185,2,A model-driven methodology for the development of monitoring dashboards.
12194,2,Learning the Structure of Continuous Markov Decision Processes.
12203,2,Separate compilation in modula-2 and the structure of the modula-2 compiler on the personal computer Lilith.
12212,2,Computational methods for the analysis of mass spectrometry imaging data.
12224,2,"On the use of language models and topic models in the web : new algorithms for filtering, classification, ranking, and recommendation."
12227,2,Efficient calculation of Jacobian matrices by optimized application of the chain rule to computational graphs.
12238,2,Prediction games: machine learning in the presence of an adversary.
12239,2,Profiling Users and Knowledge Graphs on the Web.
12241,2,"How firms can strategically influence open source communities: the employment of ""men on the inside""."
12251,2,Experience Design in the Automotive Context.
12278,2,The architecture of high performance processors and their applicability to parallel systems.
12288,2,Extending the OLAP Technology for Social Media Analysis.
12319,2,Wiktionary: the metalexicographic and the natural language processing perspective.
12325,2,Recommender systems and the social web: leveraging tagging data for recommender systems.
12337,2,Just-in-time processor customization - on the feasibility and limitations of FPGA-based dynamically reconfigurable instruction set architectures.
12346,2,Approaches to the Analysis of Proteomics and Transcriptomics Data based on Statistical Methodology.
12355,2,"Consumerization of IT: studies to explore the phenomenon and implications for IT management, information security, and organizational security."
12358,2,The concept of the crowd: mining perceptual attributes from rating data on the social web.
12361,2,Multi-Image Techniques for the Resolution Enhancement of Images and Video Sequences.
12364,2,The influence of recurrent interactions on orientation discrimination in primary visual cortex.
12373,2,An authoring environment for the early prototyping of user interfaces for interactive surfaces.
12375,2,Understanding and manipulating eye height to change the user's experience of perceived space in virtual reality.
12380,2,Lossy Time-Series Transformation Techniques in the Context of the Smart Grid.
12394,2,Query Processing over Graph-structured Data on the Web.
12416,2,Measuring the Evolution of the Internet in the Age of Giants.
12445,2,"New solutions for an old challenge: chances and limitations of optical, non-invasive acquisition and digital processing techniques for the age estimation of latent fingerprints."
12453,2,Learning the language of apps.
12457,2,The paradigm of collective intelligence in information systems research.
12466,2,Combining prior information for the prediction of transcription factor binding sites.
12487,2,A temporal logic for the specification and verification of distributed behaviour.
12491,2,Computational analysis of cancer genome sequencing data: the genetic landscape of pediatric brain tumors and X-chromosome hypermutation.
12496,2,A computer aided assessment study on the viability of a solar powered single stage Aqua-Ammonia absorption: refrigeration system for milk cooling at remote brazilian diary farms.
12513,2,Liquid decision making: applying the market metaphor to collective decision making.
12533,2,"Data Science for Neuroscience: The Brain as Inspiration, Model and Data Source."
12545,2,From Rape to Rapture: The Art of Performing Emotion.
12548,2,Techniques for the verification of dynamically typed programs.
12552,2,Robotic Mapping in the Real World: Performance Evaluation and System Integration.
12570,2,Machine Learning and Technostress as Important Aspects for Improving the Performance of Data Scientists in Contemporary Marketing Contexts.
12579,2,Privacy by default in the European Union proposal for data protection regulation: studies on the impact of restrictive default privacy settings on the exchange of personal information on social network sites.
12598,2,"Supporting asynchronous, discontinuous, collaborative, complex search tasks by the visualization of search trails."
12611,2,Performance of time-critical embedded systems under the influence of errors and error handling protocols.
12615,2,Bridging the Realism Gap for CAD-Based Visual Recognition.
12619,2,Analysis of the formation of memory and place cells in the hippocampus.
12624,2,"PAC-Bayesian pattern classification with kernels: theory, algorithms, and an application to the game of Go."
12633,2,On the design and security of block ciphers.
12649,2,Investigations into the logical foundations of defeasible reasoning: an argumentative perspective.
12651,2,"Innovation management in the energy industry: generation, implementation and diffusion of innovations = Innovationsmanagement in der Energiewirtschaft."
12652,2,Object-Oriented Programming through the Lens of Computer Science Education.
12664,2,A Pricing Framework for the Efficient Evaluation of Financial Derivatives based on Theta Calculus and Adaptive Sparse Grids.
12679,2,A framework for checking programmer defined constraints on the definition and use of program elements in Java.
12681,2,On the massively parallel excution of declarative programs.
12707,2,Maple: a Modula-2 file server for the Lilith computing environment.
12719,2,Delivering Supercomputing to the Ultrascale.
12720,2,Modeling and optimizing the evacuation of hospitals based on the RCPSP with resource transfers.
12728,2,An investigation of linear and nonlinear data assimilation methods in the presence of model error.
12741,2,Identification of Change Patterns for the Generation of Models of Work-as-Done using Eye-tracking.
12744,2,Ferocious logics: unmaking the algorithm.
12745,2,The writing process in online mass collaboration NLP-supported approaches to analyzing collaborative revision and user Interaction.
12760,2,Modeling the interface between morphology and syntax in data-driven dependency parsing.
12775,2,On the Efficient Design and Testing of Dependable Systems Software.
12779,2,MIBO - A Framework for the Integration of Multimodal Intuitive Controls in Smart Buildings.
12796,2,Applying the Sparse Grid Combination Technique in Linear Gyrokinetics.
12816,2,Complex network embedding in the hyperbolic space using non-linear unsupervised machine learning techniques.
12826,2,Virtual reality interfaces for seamless interaction with the physical reality.
12835,2,Computing the Adaptive Cycle.
12836,2,An evidential reasoning approach to the classification of satellite images.
12841,2,The Impact of Resource Sharing on Coexisting P2P Overlays and Stacked Overlay Modules.
12842,2,Composition Models for the Representation and Semantic Interpretation of Nominal Compounds.
12853,2,Pushing the boundaries of Brain-Computer Interface technology: challenges in novel applications and large-scale studies.
12856,2,Recurrent neuro-fuzzy systems for the analysis of dynamic systems.
12857,2,Theoretical and Practical Aspects Related to the Avoidability of Patterns in Words.
12862,2,Experiments on the automatic induction of German semantic verb classes.
12865,2,Rapid Prototyping for Hardware Accelerators in the Medical Imaging Domain.
12868,2,Assessing the Energy Efficiency of High Performance Computing (HPC) Data Centers.
12870,2,Constrained Graph Layouts: Vertices on the Outer Face and on the Integer Grid.
12882,2,Extension of the Rule-Based Programming Language XL by Concepts for Multi-Scaled Modelling and Level-of-Detail Visualization.
12887,2,Enhanced Test Case Generation with the Classification Tree Method.
12891,2,Towards On-The-Fly Image Processing.
12892,2,Minimizing the labour for exchange of product definition data among N CAx-systems.
12899,2,Authentication and identity privacy in the wireless domain.
12914,2,Reducing the Complexity of Heterogeneous Computing: A Unified Approach for Application Development and Runtime Optimization.
12915,2,Development of a modular systems code to analyse the implications of physics assumptions on the design of a demonstration fusion power plant.
12917,2,"Sensing, interpreting, and anticipating human social behaviour in the real world."
12923,2,"Reconstituting internet normativity: the role of state, private actors, global online community in the production of legal norms."
12927,2,Mitigating the imposition of malicious behaviour on code.
12938,2,The Pull Paradigm: foundations of user-centric advanced driver assistant systems based on bidirectional car2X communication.
12970,2,Model-based engineering of web applications : the flashWeb method.
12975,2,Description language for the modelling and analysis of temporal change of instrumentation and control system structures.
12988,2,Random Oracles in the Standard Model.
12990,2,"The simple, little and slow things count: on parameterized counting complexity."
12992,2,Improving the software testing skills of novices during onboarding through social transparency.
12996,2,A dynamical model for the perceptual organization of apparent motion = (Ein dynamisches Modell f&uuml;r die perzeptuelle Organisation von Scheinbewegung).
12997,2,Using Ontology-Based Data Access to Enable Context Recognition in the Presence of Incomplete Information.
13003,2,Holistic Runtime Scheduling for the Distributed Computing Landscape.
13006,2,Dissecting the Droid: Forensic Analysis of Android and its malicious Applications (Sezierung eines Androiden).
13010,2,The influence of lookahead in competitive on-line algorithms.
13023,2,Interorganizational information systems for the efficient utilization of renewable resources: insights from networks in the wood industry.
13030,2,The implementation of functional logic programming languages.
13034,2,"An investigation into the impact of controlled English rules on the comprehensibility, usefulness and acceptability of machine-translated technical documentation for French and German users."
13042,2,Efficient Exchange and Processing of Semi-structured Data in the Embedded Domain.
13044,2,The product homomorphism method and its applications to learning logic programs.
13051,2,"Higher-order factorization machines: implementation, application, and comparison of a state-of-the-art recommender approach."
13063,2,A Study of VoIP Performance in Anonymous Network - The Onion Routing (TOR).
13076,2,Mining the Medical and Patent Literature to Support Healthcare and Pharmacovigilance.
13078,2,Data Quality Assessments of the System of National Accounts at the International Level.
13094,2,Building Computational Resources: The URDU.KON-TB Treebank and the Urdu Parser.
13100,2,A formal approach to the development of industrial cyber-physical systems.
13103,2,Essays on the role of stigma in information systems research.
13106,2,Enhancing the Security and Privacy of Full-Stack JavaScript Web Applications.
13110,2,Polyhedral combinatorics and the acyclic subdigraph problem.
13129,2,Examining the Adoption of Technology Using the Technology Trade Theory (TripleT).
13137,2,Learning the Non-Coding Genome.
13144,2,Physically uncloneable functions in the stand-alone and universally composable framework.
13161,2,"The analysis of the German-Taiwanese trade and the European Economic Community (EEC): Taiwanese trade, theory and econometric analysis."
13167,2,Being forgotten on the internet: how temporal contextual integrity can protect online reputation.
13176,2,A Conceptual Framework for Devising Adaptive User Interfaces to Improve the Usability of Mobile ERP.
13179,2,ASITA: advanced security infrastructure for multi-agent applications in the telematic area.
13180,2,Algorithms for the efficient verification and planning of information technology change operations.
13182,2,Shaping the Future - A Control Architecture for Autonomous Landscaping with an Excavator.
13185,2,On the Accuracy of Fiber Tractography.
13191,2,Methods for the reliability analysis of complex binary systems.
13199,2,A neural dynamic model for the perceptual grounding of spatial and movement relations.
13204,2,Optimization of the Memory Subsystem of a Coarse Grained Reconfigurable Hardware Accelerator.
13211,2,Social search in collaborative tagging networks: the role of ties.
13222,2,A Model-driven Engineering Methodology for the Development of Service-oriented Control Procedures for Automated Manufacturing Processes.
13231,2,Link Mining and Localisation in the Context of Face-to-Face Contact Networks.
13246,2,Security in Embedded Avionic Systems using the Concept of Multiple Independent Levels of Security.
13248,2,Neural Representations of Self-Motion During Natural Scenes in the Human Brain.
13250,2,Towards accurate multi-person pose estimation in the wild.
13254,2,Improvement of the correlation between ALSE and BCI by adjusting the feeding and positioning conditions based on indirect measurement of termination impedances using current transformers.
13260,2,Supporting the Discovery of Long-Tail Resources on the Web.
13272,2,On the application of machine learning approaches in astronomy: exploring novel representations of high-dimensional and complex astronomical data.
13295,2,Models and methods for the systematic integration of cognitive functions into product concepts.
13320,2,Investigations on the role of expectations and individual decisions in quality perception.
13329,2,Stochastic satisfiability modulo theories: a symbolic technique for the analysis of probabilistic hybrid systems.
13336,2,Edge-Driven Proximity Service Platform for the Internet of Things in Indoor Environments.
13343,2,Methodology for the development of microprocessor based safety critical systems.
13360,2,Reasoning on the response of logical signaling networks with answer set programming.
13368,2,IT Security in the Age of Digitalization - Toward an Understanding of Risk Perceptions and Protective Behaviors of Private Individuals and Managers in Organizations.
13376,2,Determining and utilizing the quasispecies of the hepatitis B virus in clinical applications.
13381,2,Control of harmful effects during the program operation in NAND flash memories.
13386,2,Information systems strategy in the digital age.
13389,2,Pathway-based analysis and modeling for the investigation of genetic disorders.
13392,2,A Conversion Specification Metalanguage for applications of the Standard Generalized Markup Language.
13396,2,Automation of a Portable Extracorporeal Circulatory Support System with the Use of Adaptive Fuzzy Controllers.
13413,2,Aesthetics and art in the early development of human-computer interfaces.
13421,2,Use the force: how force touch improves input on handheld touchscreens.
13422,2,Ontology Based Query Expansion - Retrieval Support for the Domain of Educational Research.
13444,2,Static timing analysis tool validation in the presence of timing anomalies.
13446,2,Development and application of a software framework for the analysis of mass spectrometry-based quantitative proteomics data in the cloud.
13448,2,Data mining in the industry.
13456,2,Mathematical models for the simulation of combined depth and cake filtration processes.
13472,2,Software development and correction estimation in the automotive domain.
13510,2,On the test complexity of VLSI systems.
13518,2,Development and assessment of volumetric particle tracking approaches for the analysis of flows in confined geometries.
13531,2,Information extraction for the geospatial domain.
13544,2,Development of an improved emission model for the reconstruction of past and projection of future atmospheric concentrations of benzo[a]pyrene over Europe.
13569,2,User modeling in the social semantic web.
