,cluster,title
11032,3,Routing for multi-hop device-to-device (D2D) networks.
11044,3,Algorithms and Software for the Analysis of Large Complex Networks.
11050,3,Robust Distributed Multi-Source Detection and Labeling in Wireless Acoustic Sensor Networks.
11054,3,Compensation for nonlinearities in robot manipulators by on-line learning multilayer neural networks.
11061,3,Coding of low-dimensional variables with spiking neural networks.
11067,3,Artificial neural networks: methods and applications in spatial data mining.
11078,3,Securing Embedded Networks Through Secure Collective Attestation.
11103,3,Inference of gene-regulatory networks in primary human hepatocytes.
11105,3,Efficient Session-based Multimedia Content Delivery in Next Generation Networks.
11201,3,Load modelling and generation in IP-based networks: a unified approach and tool support.
11224,3,Interactions of legacy internet traffic with multihop wireless networks.
11251,3,"An Algorithmic View on Sensor Networks - Surveillance, Localization, and Communication."
11263,3,Energy-Efficient Indoor Localization Based on Wireless Sensor Networks.
11280,3,Towards runtime verification of programmable networks.
11286,3,Verkehrsfluss in Datennetzen: Traffic flow in data networks.
11306,3,QoS-aware live IPTV streaming over wireless multi-hop networks.
11323,3,Standard Diffusion in Networks: A Set of Models to Analyze IT Infrastructure Path Dependence.
11383,3,QoE of Multimedia Streaming and its Protection in Wireless/Wired Networks.
11384,3,Predicting interactions and information diffusion in social networks.
11404,3,Methods of evaluation and improvement on cascaded wired and wireless real-time communication networks for factory automation.
11406,3,Nomadic communication in converging networks.
11419,3,Generic Adaptation Support for Wireless Sensor Networks.
11489,3,Performance-guaranteed resource allocation in wireless communication systems.
11505,3,Universal data access for run-time resource-constrained wireless networks.
11508,3,"Analysis, design, and optimization of cellular neural networks."
11526,3,On Performance Assessment of Control Mechanisms and Virtual Components in SDN-based Networks.
11539,3,Modeling and Simulation of Multi-Task Networks Using Adaptation and Learning.
11559,3,Efficient address auto-configutation in ad hoc networks - protocol &amp; algorithms.
11565,3,Buffer analysis and message scheduling for real-time networks.
11582,3,"Switch Observability for Differential-Algebraic Systems.: Analysis, Observer Design and Application to Power Networks."
11591,3,Order reduction for nonlinear dynamic models of district heating networks.
11604,3,Semantic search and composition in unstructured peer-to-peer networks.
11609,3,Socially enhanced search and exploration in social tagging networks.
11649,3,Temperatures estimation system of electrical machines on wireless sensor networks.
11654,3,Real-time capabilities of future ethernet-based in-vehicle time and safety-critical networks.
11689,3,End-to-End Flow-Level Quality-of-Service Guarantees for Switched Networks.
11765,3,Multiple criteria routing algorithms in mesh overlay networks.
11770,3,Interests Discovery in Social Networks Based on a Semantically Enriched Bayesian Network Model.
11778,3,Lightweight Intrusion Detection in Wireless Sensor Networks.
11831,3,Self-Organizing Access-Centric Storage Algorithms for Ad-Hoc Sensor Networks.
11853,3,Automatic speaker identification by artificial neural networks.
11855,3,Coded caching over realistic and scalable wireless networks.
11897,3,Local graph transformation primitives for some basic problems in Overlay networks.
11906,3,Analysis and Optimization of Hybrid Software-Defined Networks.
11920,3,Human-centered control design for haptic telepresence systems over communication networks.
11946,3,Centralized Online Routing for Deterministic Quality of Service in Packet Switched Networks.
11952,3,Automatic speaker recognition using neural networks and vector quantization.
11963,3,Bayesian Neural Networks for Probabilistic Machine Learning.
12029,3,Novel analysis approaches to context-dependent molecular networks.
12032,3,Flow Delegation: Flow Table Capacity Bottleneck Mitigation for Software-defined Networks.
12085,3,Texture synthesis and style transfer using perceptual image representations from convolutional neural networks.
12089,3,Dynamic reconfiguration methods for active camera networks.
12096,3,Architectures for virtualization and performance evaluation in software defined networks.
12156,3,Input output stability of recurrent neural networks.
12162,3,A Meta Model for Team Recommendations in Open Innovation Networks.
12167,3,Resource Optimization of SOA-Technologies in Embedded Networks.
12173,3,A Multi-objective Ant Colony Optimisation-based Routing Approach for Wireless Sensor Networks Incorporating Trust.
12197,3,Scalable wireless multi-hop networks for industrial applications.
12208,3,Resource allocation and scheduling in dense mobile access networks.
12209,3,"Towards Virtualization of Software-Defined Networks: Analysis, Modeling, and Optimization."
12215,3,Scheduling connections in fast networks.
12252,3,Multi-Aware Cluster Head Maintenance for Mobile Ad Hoc Networks with Wireless Power Transfer Capabilities.
12260,3,Cross Layer Optimization for Protocols in Mobile Adhoc Networks.
12267,3,Submodular rate region models for multicast communication in wireless networks.
12307,3,Harmonic analysis of deep convolutional neural networks.
12314,3,Qualitative and semi-quantitative analysis of signal transduction networks.
12326,3,Implicit entity networks: a versatile document model.
12376,3,Delay tolerant networks with heterogeneous mobility: models and implications for algorithms.
12387,3,Adaptive streaming of scalable video in mobile networks.
12403,3,Multi-Task and Transfer Learning with Recurrent Neural Networks.
12422,3,Joint design of access and fronthaul uplinks in cloud radio access networks.
12423,3,Capacity optimization for self-organizing networks: analysis and algorithms.
12425,3,Security in high-bandwidth networks.
12435,3,Middleware-based Security for Future In-Car Networks.
12463,3,The recognition of acoustical signals using neural networks and an open simulator.
12470,3,Dynamic system and virtual sensor modeling using neural networks = Modellierung dynamischer Systeme und virtueller Sensoren mit neuronalen Netzen.
12512,3,Simple and scalable quality of service for wireless mobile networks.
12521,3,Nonlinear system identification based on neural networks with locally distributed dynamics and application to technical processes.
12580,3,Model reductions for queueing and agent-based systems with applications in communication networks.
12584,3,Tool-supported development of secure wireless sensor networks.
12639,3,Real-time communication MAC protocols for wireless sensor networks: for automotive and industrial applications.
12643,3,"Attackers, Packets, and Puzzles: On Denial-of-Service Prevention in Local Area Networks."
12650,3,"Traffic management mechanisms for ATM based differentiated services TCP, IP networks."
12661,3,On characterizing and modelling collective behaviour in non-coordinated wireless networks.
12688,3,"Statistical learning, anomaly detection, and optimization in self-organizing networks."
12715,3,Link layer network coding in wireless networks.
12721,3,Untangling Networks: Focus on Less to See More.
12739,3,"Leveraging Email based Social Networks to Prevent Spam: Framework, System Design and Evaluation."
12774,3,System identification of computer networks with random service.
12778,3,Blind packet forwarding: a clean-slate security approach for future networks.
12799,3,Algorithms and applications for low power wireless sensor networks using wake-up receivers.
12810,3,Engineering Algorithms for Route Planning in Multimodal Transportation Networks.
12823,3,Synthesis of spatial and trophic networks and their response to global change.
12873,3,Multicarrier modulation for broadband return channels in cable TV networks.
12876,3,Spectrum sharing methods in coexisiting wireless networks.
12881,3,Self-organized coverage and capacity optimization for cellular mobile networks.
12885,3,Perfect learning in neural networks: on sample complexity and scaling issues of gradient descent trained multilayer perceptrons and a novel object-oriented simulation framework for scalable information processing modules.
12908,3,Stability and stabilization of large-scale digital networks.
12933,3,TSN-MIC - Message Integrity for Time-Sensitive Switched Ethernet Networks.
12935,3,Size-based scheduling to improve the user experience in cellular networks.
12945,3,"Distance computation, information dissemination, and wireless capacity in networks."
12959,3,Activity of microRNAs and transcription factors in Gene Regulatory Networks: Activity of microRNAs and transcription factors in Gene Regulatory Networks.
12982,3,The storage and data processing in wireless sensor networks.
12983,3,"Preserving Secrecy in Online Social Networks: Data Outsourcing, Access Control, and Secrecy Schemes."
12989,3,A framework for reliable and dynamic wireless sensor-actuator networks.
12998,3,Silence is golden: reactive local topology control and geographic routing in wireless ad hoc and sensor networks.
13014,3,Control and management plane helper functions for information-centric networks.
13021,3,Serema: self-organized routing in heterogeneous mobile ad hoc networks.
13046,3,"Optimization of Clean, Centralized Cloud enabled Networks."
13049,3,"Cellular neural networks: stability, dynamics and design methods."
13065,3,A Theoretical Framework for MAC-layer Design in Wireless Networks.
13079,3,A QoS model for highly variable mobile networks.
13084,3,Prosodic event detection for speech understanding using neural networks.
13089,3,Robust Training of Artificial Neural Networks via p-Quasinorms.
13107,3,Distributively Observed Events in Wireless Sensor Networks.
13126,3,3D shape analysis based on feature curve networks.
13127,3,Constraint-based structural learning in Bayesian networks using finite data sets.
13147,3,Evolving Artificial Neural Networks for Multi-Objective Tasks.
13157,3,Evolving deep neural networks: optimization of weights and architectures.
13165,3,Enhancing the security of 4G and 5G mobile networks on protocol layer two.
13207,3,Information processing in neural networks: learning of structural connectivity and dynamics of functional activation.
13237,3,Access control for M2M infrastructures in 5G networks.
13267,3,Learning Object Recognition and Object Class Segmentation with Deep Neural Networks on GPU.
13268,3,A Bio-Inspired Autonomous Authentication Mechanism in Mobile Ad Hoc Networks.
13284,3,Multilayered security and privacy protection in Car-to-X networks: solutions from application down to physical layer.
13308,3,Hybrid Wired-Wireless Communication Networks for Factory Automation.
13309,3,Improved backpropagation neural networks for applications to real-time modelling and control of a continuous stirred tank reactor.
13322,3,From threats to solutions in data center networks.
13351,3,Designing sensor networks for smart spaces: unified interfacing and energy-efficient communication between wireless sensor and actuator nodes.
13375,3,Analyzing energy consumption of wireless networks: a model-based approach.
13401,3,"H3N - analysis toolbox for hybrid routing in heterogeneous, disruption-tolerant first responder ad hoc networks."
13407,3,Approximation algorithms for spectrum allocation and power control in wireless networks.
13445,3,Energy-Efficient and Timely Event Reporting Using Wireless Sensor Networks.
13447,3,On layer-wise representations in deep neural networks.
13451,3,Self-stabilizing algorithms in wireless sensor networks.
13453,3,Congestion control for interconnection of DQDB metropolitan area networks via a connectionless overlay network.
13527,3,High Performance Neural Networks for Online Speech Recognizer.
13550,3,Games on dynamic networks: routing and connectivity.
13561,3,Design considerations for medium access control in resource constrained embedded wireless networks.
13564,3,Secure and Efficient Routing in Highly Dynamic WLAN Mesh Networks.
13592,3,Exploiting the Social Structure of Human Mobility for Opportunistic Networks.
13612,3,Strategic resource management decisions in computer networks.
13634,3,Automatic texture analysis using neural networks.
13660,3,Learning Based Techniques for Intercell Interference Coordination in LTE-Advanced Heterogeneous Networks.
13665,3,Toward a Better Understanding of Evolving Social Networks.
13688,3,Performance Bounds in Switched Ethernet Onboard Networks.
13700,3,On-Demand Monitoring: a Monitoring Paradigm for Traffic Flows in Multi-Service Self-Managing Networks.
13711,3,Power-Adaptive Computing in Future Energy Networks.
13729,3,Efficient Saptio-Temporal Sampling in Wireless Sensor Networks Based on Compressive Sampling.
13731,3,Graph Learning Methods for Genetic Interaction Networks.
13737,3,Distributed channel assignment for interference-aware wireless mesh networks.
13741,3,Autonomous Interconnection of Heterogeneous Networks.
13771,3,Traffic based decomposition of general queueing networks with correlated input processes.
13822,3,Supporting location privacy in geo-social networks.
13902,3,Compositional Synthesis of Symbolic Models for (In)Finite Networks of Cyber-Physical Systems.
13906,3,Quantifying and reducing the cost of cooperative relaying in wireless multi-hop networks.
13924,3,Naming and Address Resolution in Heterogeneous Mobile Ad hoc Networks.
13937,3,Performance evaluation and optimization of content distribution using overlay networks.
13941,3,"Multilayer neural networks: learnability, network generation, and network simplification."
13961,3,Distributed algorithms for overlay networks and programmable matter.
13968,3,Content-based routing in software-defined networks.
13978,3,IMS - Mobile Server Platform: the foundation of mobile-to-mobile service networks for future cellular systems.
13980,3,Reliability analysis with Bayesian networks.
13988,3,Mobility support in IP cellular networks: a multicast based approach.
13997,3,Wireless sensor networks for flight applications.
14022,3,Provably Secure Networks: Methodology and Toolset for Configuration Management.
14026,3,Interference management in wireless caching and distributed computing.
14040,3,Self-organization in networks of mobile sensor nodes.
14052,3,Vision guided flame control using fuzzy sets and neural networks.
14053,3,Automatic structuring of neural networks for spatio-temporal real-world applications.
14070,3,Performance evaluation and optimization of content delivery networks.
14082,3,"Neural networks, fuzzy logic, and optimal control for vehicle active systems with four-wheel steering and active suspension."
14087,3,Distributional initialization of neural networks.
14093,3,Assessment of the feasibility of distributed shared memory and data consistency for wireless sensor networks.
14102,3,Advanced Signaling Support for IP-based Networks.
14127,3,Interactive latency-sensitive applications in mobile ad-hoc networks.
14129,3,Synchronous data acquisition with wireless sensor networks.
14131,3,Improving end-to-end quality of service in low-power wireless sensor networks.
14188,3,Topology and congestion invariant in global internet-scale networks.
14248,3,Incorporating faults and fault-tolerance into real-time networks : a graph-transformational approach.
14273,3,Artificial neural networks for novel data domains : principles and examples.
14279,3,Reliable and energy efficient scheduling protocols for Wireless Body Area Networks (WBAN).
14301,3,An electronic simulator for stochastic studies of pert networks.
14349,3,Correlation-based networks for implementaion in CMOS analogue VLSI.
14357,3,Quantum artificial neural networks.
14370,3,An investigation into neural networks with particular reference to Boolean networks.
14407,3,Performance analysis of wormhole routing in multicomputer interconnection networks.
14408,3,The design and simulation of traffc networks in virtual environments.
14424,3,Heterogeneous cellular networks with energy and spectral efficient techniques.
14439,3,Asynchronous two-way relay networks.
14464,3,Spiking cellular associative neural networks for pattern recognition.
14465,3,Techniques for the analysis of monotone Boolean networks.
14467,3,Chaos and information in dynamic neural networks.
14487,3,Deterministic SpaceWire networks.
14495,3,Energy efficient and secure wireless communications for wireless sensor networks.
14497,3,Hidden nodes in Bayesian networks and their application to prognostic analysis of hepatitis C.
14519,3,Coco : A common platform for collaborative computing in heterogeneous peer-to-peer networks.
14537,3,Identifying and comparing opportunistic and social networks.
14539,3,Medium access control protocols for wireless body area networks.
14541,3,Using artificial neural networks to forecast changes in national and regional price indices for the UK residential property market.
14542,3,Delay-tolerant data collection in sensor networks with mobile sinks.
14571,3,Modelling and reasoning about dynamic networks as concurrent systems.
14638,3,Transputer models for high-performance bridges in local area networks.
14646,3,Physical layer key generation in resource constrained wireless communication networks.
14654,3,Memory management architecture for next generation networks traffic managers.
14662,3,"Increasing robustness, generalisation, and confidence in modular neural networks using a divide-and-conquer strategy."
14709,3,Inferring malicious network events in commercial ISP networks using traffic summarisation.
14710,3,Specification and security analysis of mobile ad-hoc networks.
14715,3,Performance modelling and enhancement of wireless communication protocols.
14719,3,"High efficiency, character-oriented, local area networks."
14743,3,Multi criteria decision making methodology for fuzzy rule based systems and networks using TOPSIS.
14759,3,"Coupled complex networks : structure, adaptation and processes."
14775,3,A methodology for contextual recommendation using artificial neural networks.
14783,3,Advanced design and traffic management methods for multi-service networks.
14790,3,Software development management using metamodels and activity networks.
14791,3,Statistical mechanical studies of autoassociative and feedforward neural networks.
14796,3,Handover issues in DVB-H and in converged DVB-H/UMTS networks.
14797,3,The structure and dynamics of multiplex networks.
14800,3,Planning with neural networks and reinforcement learning.
14809,3,Community detection in complex networks using evolutionary computation.
14813,3,Models of circuit-switched interconnection networks.
14816,3,Neural networks in articulatory speech synthesis.
14821,3,Scalable cross-layer wireless medium access control.
14830,3,"Increasing service visibility for future, softwarised air traffic management data networks."
14857,3,"Theory, application and implementation of artificial neural networks."
14866,3,A cost effective token bus architecture for terminal support local area networks.
14870,3,The use of non-volatile a-Si:H memory devices for synaptic weight storage in artificial neural networks.
14880,3,Optimising structured P2P networks for complex queries.
14885,3,Abstract pattern learning with neural networks for improved sequential modeling.
14897,3,An ontology based approach towards a universal description framework for home networks.
14918,3,Bayesian networks for evidence based clinical decision support.
14935,3,Multi-channel security protocols in personal networks.
14940,3,Routing in intended learning outcome networks.
14960,3,Fault localization in service-based systems hosted in mobile ad hoc networks.
15024,3,An efficient authentication framework for wireless sensor networks.
15038,3,Scalability and robustness of artificial neural networks.
15040,3,Algorithmic developments for self-organising fuzzy neural networks.
15050,3,User-centric traffic engineering in software defined networks.
15090,3,Biologically plausible attractor networks.
15101,3,Topics in the structure and search of large networks.
15106,3,Interpreted dependency networks : a general framework for belief revision.
15113,3,Acousto-optic processing for training of large scale neural networks.
15121,3,Detecting hierarchical relationships and roles from online interaction networks.
15123,3,A novel Ferry Assisted Greedy Perimeter Stateless Routing protocol (FA-GPSR) for ad-hoc networks in remote locations.
15145,3,Bayesian networks for health care support.
15148,3,Collaborative location privacy-aware forwarding for opportunistic mobile networks.
15171,3,Eng-genes neural networks for nonlinear modelling and control.
15176,3,System identification using radial basis function networks.
15196,3,Model building in neural networks with hidden Markov models.
15197,3,Mixed order hyper-networks for function approximation and optimisation.
15206,3,A unified wormhole attack detection framework for mobile ad hoc networks.
15210,3,Investigation of a generalised version of Amari's continuous model for neural networks.
15223,3,Proactive caching in mobile networks.
15237,3,Using local and global knowledge in wireless sensor networks.
15252,3,Framework to facilitate smooth handovers between mobile IPv6 networks.
15281,3,An assessment of neural networks for the recognition of time-varying signals in engine condition monitoring.
15283,3,Delay estimation in computer networks.
15316,3,Adaptive duty cycling in mobile sensor networks.
15342,3,Learning based energy management in multi-cell interference networks.
15420,3,Sessions-based misbehaviour detection framework for wireless mobile ad hoc networks.
15424,3,QoS charging for Internet access networks : the wireless QoS gateway.
15447,3,Explorations in anaphora resolution in artificial neural networks : implications for nativism.
15495,3,Artificial Neural Networks for loudspeaker modelling and fault detection.
15539,3,Processor scheduling for transputer networks.
15576,3,Query routing in cooperative semi-structured peer-to-peer information retrieval networks.
15581,3,Statistical delay QoS driven resource allocation and performance analysis for wireless communication networks.
15619,3,Improving localisation in indoor wireless networks using refinement algorithms and Kalman filtering.
15631,3,Dynamic spectrum allocation algorithms in large wireless ad hoc networks.
15633,3,Model-based transmission reduction and virtual sensing in wireless sensor networks.
15638,3,Learning representations for speech recognition using artificial neural networks.
15674,3,Using self-reported social networks to improve opportunistic networking.
15681,3,Constructive relay based cooperative routing in mobile ad hoc networks.
15684,3,Location privacy awareness on geo-social networks enhancing awareness with feedback solutions.
15687,3,Neural networks for meteorological satellite image interpretation.
15691,3,Deep spiking neural networks.
15745,3,A probabilistic reasoning and learning system based on Bayesian belief networks.
15747,3,Performance and security trade-offs in high-speed networks : an investigation into the performance and security modelling and evaluation of high-speed networks based on the quantitative analysis and experimentation of queueing networks and generalised stochastic Petri nets.
15760,3,"Energy efficient cloud computing based radio access networks in 5G: design and evaluation of an energy aware 5G cloud radio access networks framework using base station sleeping, cloud computing based workload consolidation and mobile edge computing."
15789,3,Simulation performance studies of communication networks.
15814,3,Channel modelling for wireless sensor networks.
15840,3,The micro-foundations of email communication networks.
15845,3,Video quality and QoS-driven downlink scheduling for 2D and 3D video over LTE networks.
15846,3,Representation of spatial transformations in deep neural networks.
15855,3,Statistical mechanics of neural networks.
15867,3,Theory and applications of artificial neural networks.
15875,3,Delivery of 360&#176; videos in edge caching assisted wireless cellular networks.
15876,3,Link-quality based routing framework for wireless sensor networks.
15896,3,Oscillatory dynamics as a mechanism of integration in complex networks of neurons.
15909,3,Security strategies in wireless sensor networks.
15911,3,Towards efficient collective communication in multicomputer interconnection networks.
15919,3,Optimising routing and trustworthiness of ad hoc networks using swarm intelligence.
15962,3,On the application of neural networks to symbol systems.
15964,3,Access control scheme for delay/disruption tolerant networks (DTNs).
15979,3,On the induction of temporal structure by recurrent neural networks.
15984,3,The application of neural networks to imaging and signal processing in astronomy and medicine.
15985,3,From trees to networks and back.
16045,3,Recommender systems based on online social networks: an Implicit Social Trust And Sentiment analysis approach.
16060,3,Optimal and adaptive radial basis function neural networks.
16077,3,Deep neural networks for music tagging.
16089,3,Variable selection in neural networks for the classification of tumour tissue from '1H NMR spectra.
16116,3,Some digital computer models of fibrous networks during straining.
16138,3,Context aware pre-crash system for vehicular ad hoc networks using dynamic Bayesian model.
16152,3,"Self-organising, self-randomising peer-to-peer networks."
16170,3,Robust optimization for multi-antenna downlink transmission in cellular networks.
16171,3,A feature-based reverse engineering system using artificial neural networks.
16184,3,Combining adaptive resonance and learning vector quantisation in performance-guided neural networks.
16195,3,The application of Artificial Neural Networks to short term electrical load forecasting and other engineering problems.
16220,3,Hybrid probabilistic broadcast schemes for mobile ad hoc networks.
16227,3,Traffic pattern prediction in cellular networks.
16258,3,Investigation into intelligent image preprocessor techniques for Artificial Neural Networks.
16322,3,Domesticating home networks.
16345,3,Hierarchical clustering using dynamic self organising neural networks.
16356,3,Cooperative communication for cognitive radio networks.
16359,3,Investigation of mechanisms for routing in mobile ad-hoc network.
16366,3,Application of spiking neural networks and the bees algorithm to control chart pattern recognition.
16416,3,Context-assisted learning in artifical neural networks.
16427,3,Mining real-world networks in systems biology and economics.
16445,3,Dynamics of disordered physical and biological systems on dilute networks.
16465,3,Data retrieval single layer networks of logical memory neurons.
16466,3,Software methodology in local area networks.
16482,3,Structured deep neural networks for speech recognition.
16486,3,On backoff mechanisms for wireless Mobile Ad Hoc Networks.
16489,3,Theory and applications of neural networks.
16496,3,Gaussian process deep belief networks: a smooth generative model of shape with uncertainty propagation.
16606,3,Encoder-decoder neural networks.
16609,3,Rule extraction from neural networks : a practical and efficient approach.
16617,3,Wireless communication in vehicles.
16677,3,Optimisation of temporal networks under uncertainty.
16716,3,Collaborative sensing and communication schemes for cooperative wireless sensor networks.
16722,3,A visual pipeline using networks of spiking neurons.
16811,3,Neural networks in real-time control.
16822,3,Autonomous Quality of Service management and policing in unmanaged Local Area Networks.
16859,3,Outage analysis and optimization for wireless multiuser relay networks.
16862,3,Associative memory neural networks : an investigation with application to chaotic time series prediction.
16904,3,Spectrum/energy efficient resource allocation for multi-user multi-relay OFDMA cellular networks : a fractional programming approach.
16953,3,Service composition based on SIP peer-to-peer networks.
16995,3,Applications of artificial neural networks (ANNs) in several different materials research fields.
17000,3,Functional relevance of inhibitory and disinhibitory circuits in signal propagation in recurrent neuronal networks.
17007,3,Automata theoretic aspects of temporal behaviour and computability in logical neural networks.
17011,3,Investigation of artificial neural networks for forecasting and classification.
17014,3,Energy- and information-managed wireless sensor networks : modelling and simulation.
17039,3,The use of artificial neural networks in classifying lung scintigrams.
17053,3,Energy-efficient delay-tolerant cognitive radio networks.
17059,3,Pro-active reservation mechanisms for next generation optical networks.
17077,3,Compressive sensing for wireless sensor networks.
17081,3,Self-correcting strategy for networks-on-chip interconnect.
17100,3,The dynamics of continuous-time recurrent neural networks and their relevance to episodic memory.
17106,3,Dynamic data placement and discovery in wide-area networks.
17119,3,Adaptive dissemination of network state knowledge in structured peer-to-peer networks.
17135,3,Evolutionary search on fitness landscapes with neutral networks.
17136,3,The identification of influential spreaders and communities in complex networks.
17139,3,Sequentiality in artificial neural networks : an account of three models exploring the benefit of time delayed feedback.
17155,3,Active modules identification in multilayer intracellular networks.
17176,3,Resource discovery and distributed computing over peer-to-peer networks.
17177,3,A distributed systems infrastructure for open public display research networks.
17183,3,Energy efficient channel access mechanism for IEEE 802.11ah based networks.
17212,3,A parallel computer architecture to support artificial neural networks.
17235,3,"Human urban mobility in location-based social networks : analysis, models and applications."
17286,3,ANTMANET: a novel routing protocol for mobile ad-hoc networks based on ant colony optimisation.
17288,3,Nature of the learning algorithms for feedforward neural networks.
17303,3,Improving the acoustic modelling of speech using modular/ensemble combinations of heterogeneous neural networks.
17329,3,Vulnerability analysis of infrastructure networks.
17342,3,Recurrent neural networks and adaptive motor control.
17392,3,Cross layer based protocols for energy aware and critical data delivery related applications using wireless sensor networks.
17423,3,Inter-neuron interconnect strategies for hardware implementations of neural networks.
17432,3,Model development and analysis techniques for epidemiological and neurobiological dynamics on networks.
17443,3,Adaptive energy management mechanisms for cluster based routing wireless sensor networks.
17452,3,Action learning experiments using spiking neural networks and humanoid robots.
17458,3,Pervasive service discovery in low-power and lossy networks.
17486,3,Evolution of modular neural networks.
17526,3,Writing coastlines: locating narrative resonance in transatlantic communications networks.
17548,3,"Scalability, evolution and topology of networks of agents."
17591,3,Endocrine inspired control of wireless sensor networks: deployment and analysis.
17612,3,Selected problems in data driven and traffic related networks.
17623,3,Uses of complex wavelets in deep convolutional neural networks.
17627,3,Mobility-aware virtual network embedding techniques for next-generation mobile networks.
17666,3,Dynamic probabilistic routing discovery and broadcast schemes for high mobility ad-hoc networks.
17708,3,Group-based secure communication for wireless sensor networks.
17717,3,Cognitive smart agents for optimising OpenFlow rules in software defined networks.
17770,3,NETCODE : an XOR-based warning dissemination scheme for vehicular wireless networks.
17823,3,Application of neural networks to evaluate factors affecting drilling performance.
17846,3,Mitigating denial of sevice (DoS) attacks in delay/disruption tolerant networks (DTNs).
17854,3,Efficient and reliable data dissemination and convergecast in Wireless Sensor Networks.
17862,3,Reconfigurable networks for maintaining quality delivery of electronic services.
17877,3,Telecommuting choice modelling using fuzzy rule based networks.
17881,3,Service management for multi-domain active networks.
17891,3,Joint scheduling and duty cycle control framework for hierarchical machine-to-machine communication networks.
17900,3,The Dynamics of Learning in some Digital Networks.
17902,3,Performance of Networks of Computer Systems.
17938,3,User-centric quality of service provisioning in IP networks.
17966,3,Rule extraction and knowledge transfer from radial basis function neural networks.
17973,3,Studies on the generalisation of Gaussian processes and Bayesian neural networks.
17983,3,Interconnection networks performance modelling for multi-core multi-cluster architecture.
18003,3,Combinator reduction on networks of small processors.
18011,3,Optimisation and self-organisation in adaptive learning networks.
18015,3,The structural inference of large regulatory networks.
18021,3,Strategies for neural networks in ballistocardiography with a view towards hardware implementation.
18050,3,Self-organization and management of wireless sensor networks.
18057,3,Reliable and energy efficient mechanisms for wireless sensor networks.
18134,3,A study of artificial neural networks and their learning algorithms.
18136,3,Information processing in neural networks.
18158,3,Cross layer ultrasound video streaming over mobile WiMAX and HSUPA networks.
18192,3,High performance simulation and modelling of wireless vehicular ad hoc networks.
18206,3,A distributed data extraction and visualisation service for wireless sensor networks.
18208,3,Shared memory with hidden latency on a family of mesh-like networks.
18217,3,An efficient reactive model for resource discovery in DHT-based peer-to-peer networks.
18219,3,Modelling Agile software processes using bayesian networks.
18253,3,AMPM Adaptive multipoint multimedia over wireless internet protocol networks.
18262,3,Traffic engineering for quality of service provisioning in IP networks.
18272,3,"The specification, analysis and metrics of supervised feedforward artificial neural networks for applied science and engineering applications."
18275,3,Explanation from neural networks.
18289,3,Programmable service deployment with peer-to-peer networks.
18312,3,An empirical analysis of takeover predictions in the UK : application of artificial neural networks and logistic regression.
18323,3,The optimisation of peer-to-peer overlays for mobile ad-hoc networks.
18350,3,Planning and optimisation of 4G/5G mobile networks and beyond.
18369,3,Intelligent mobile bridges for the reduction of partitions in mobile ad hoc networks.
18379,3,Multivariate Markov networks for fitness modelling in an estimation of distribution algorithm.
18391,3,Intelligent spectrum management techniques for wireless cognitive radio networks.
18393,3,Intelligent agents-based networks security.
18394,3,Dynamic networks for robotic control and behaviour selection in interactive environments.
18405,3,Intelligent real-time decision support systems for road traffic management : multi-agent based fuzzy neural networks with a GA learning approach in managing control actions of road traffic centres.
18408,3,Clustering and fault tolerance for target tracking using wireless sensor networks.
18414,3,Routing in multi-class queueing networks.
18418,3,Topographic mappings and feed-forward neural networks.
18419,3,A security framework for detecting enterprise-wide attacks in computer networks.
18456,3,Implementation of neural networks as CMOS integrated circuits.
18457,3,Speech quality prediction for voice over Internet protocol networks.
18463,3,Routing and video streaming in drone networks.
18498,3,Modelling and performability evaluation of Wireless Sensor Networks.
18522,3,Simplifying large-scale communication networks with weights and cycles.
18543,3,Learning and generalisation in radial basis function networks.
18552,3,Automated diesel engine condition &amp; performance monitoring &amp; the application of neural networks to fault diagnosis.
18569,3,Scalable multicast provisioning in IP differentiated services networks.
18592,3,Networks-on-chip for multiprocessors.
18604,3,Anomaly detection and prediction in communication networks using wavelet transforms.
18605,3,Prioritised and adaptive preamble sampling MAC protocols for Wireless Sensor Networks.
18611,3,Complex event detection in dense wireless sensor networks.
18623,3,Learning and generalization in feed-forward neural networks.
18641,3,Multi-level control of urban traffic networks using microprocessors.
18647,3,Clock synchronization across standard networks.
18665,3,Integrating information retrieval &amp; neural networks.
18685,3,Computability and learnability in sequential weightless neural networks.
18693,3,Configuration of neural networks to model seasonal and cyclic time series.
18711,3,Digital Rights Management for Personal Networks.
18723,3,Reconstruction of gene regulatory networks from postgenomic data.
18726,3,Dynamical systems theory for transparent symbolic computation in neuronal networks.
18737,3,Synchronization in dynamic neural networks.
18745,3,Exploiting user contention to optimize proactive resource allocation in future networks.
18760,3,Dynamic service deployment through consensus negotiation in programmable ad hoc networks.
18761,3,SDN-based flexible resource management and service-oriented virtualization for 5G mobile networks and beyond.
18780,3,Pattern recognition in physiological time-series data using Bayesian neural networks.
18788,3,Random neural networks and optimisation.
18825,3,An in-service non-intrusive measurement device for characterising speech networks.
18834,3,Temporal network metrics and their application to real world networks.
18863,3,Supply information provision for co-operation in complex production networks.
18870,3,Security management for mobile ad hoc network of networks (MANoN).
18951,3,"Assurance, provision, management and enhancement of QoS in 5G communication networks."
18967,3,Mobility support for IP-based wireless networks.
