,cluster,title
2927,1,Digital ADCs and ultra-wideband RF circuits for energy constrained wireless applications.
2929,1,Information-sharing models for computational genetics.
2932,1,Efficient data structures for piecewise-smooth video processing.
2935,1,Visual semantic complex network for web images.
2936,1,"Contributions and assessments for converging VPN architectures with scalability, security and quality of service."
2940,1,Electric stimulation parameters for an epi-retinal prosthesis.
2942,1,An agent based system architecture for suporting distributed multimedia applications.
2946,1,New representation for 3D animations.
2947,1,A framework for configuration and management of resources and components in open distributed multimedia systems.
2959,1,MYOP/ToPS/SGEval: A computational framework for gene prediction.
2964,1,A quantitative framework For large-scale model estimation and discrimination In systems biology.
2965,1,Analysis and evaluation of optimization techniques for tracking in augmented reality applications.
2966,1,Technology for SiGe heterostructure-based CMOS devices.
2974,1,Scheduling for hardware/software partitioning in embedded system design.
2976,1,"Design, fabrication, and characterization of a compact magnetron sputtering system for micro/nano fabrication."
2977,1,"Flexible, wide-area storage for distributed systems using semantic cues."
2979,1,Noise tolerant algorithms for learning and searching.
2991,1,Coverage-based testing strategies and reliability modeling for fault-tolerant software systems.
2995,1,Computer simulation for interpretation of residual stress measurement data by X-ray stress analysis method.
2996,1,Multi-resonant passive components for power conversion.
2999,1,Transmitter-receiver system for time average fourier telescopy.
3000,1,Methods for pronunciation assessment in computer aided language learning.
3007,1,A framework for non-Gaussian signal modeling and estimation.
3009,1,Models for multi-view object class detection.
3013,1,Approximation algorithms for combinatorial optimization under uncertainty.
3030,1,Numerical analysis and design strategy for field emission devices.
3031,1,A distributed and bioinspired approach for mapping of indoor environments using multiple mobile robots.
3040,1,Direct and inverse scattering models for electromagnetic remote sensing of time-varying sea ice and snow cover.
3045,1,Energy efficient accelerators for autonomous navigation in miniaturized robots.
3047,1,3D-Printed Flexible Polylactic Acid/ Thermoplatic Polyurethane (PLA/TPU) Stents for Esophageal Malignancies.
3049,1,Circuits and passive components for radio-frequency power conversion.
3051,1,Excitation and readout Designs for high field spectroscopic imaging.
3053,1,Solar TEs for small scale power generation.
3057,1,Fault-tolerant distributed transactions for partitioned OLTP databases.
3058,1,An integrated CRISPR-Cas toolkit for engineering human cells.
3065,1,Ultrahigh speed optical coherence tomography for ophthalmic imaging applications.
3066,1,Iterative algorithms for optimal signal reconstruction and parameter identification given noisy and incomplete data.
3070,1,Supramolecular architectures for neural prostheses.
3078,1,Diffractive optics for maskless lithography and imaging.
3086,1,Bioinformatics analyses for next-generation sequencing of plasma DNA.
3087,1,Transport enhancement techniques for nanoscale MOSFETs.
3095,1,Distributed Java machine for Internet computing.
3098,1,Efficient evolutionary system for learning BN structures (Sistema evolutivo eficiente para aprendizagem estrutural de redes Bayesianas).
3099,1,Query lookahead for query-based document categorization.
3107,1,Sidekick agents for sequential planning problems.
3111,1,Stereo vision-based target tracking system for USV operations.
3113,1,Multi-level acoustic modeling for automatic speech recognition.
3119,1,Reflex: a graph-based model for declarative business processes.
3121,1,A study on resource allocation strategies for cloud robotic systems.
3122,1,Probabilistic models for mobile phone trajectory estimation.
3127,1,Locally excitatory chaotic oscillator network for scene segmentation.
3133,1,Design of discrete-time filters for efficient implementation.
3134,1,A component model for telematic and ubiquitous applications.
3137,1,Stochastic models for global optimization.
3140,1,Communication for wideband fading channels: on theory and practice.
3143,1,A non-invasive central arterial pressure waveform estimation system using ultrasonography for real-time monitoring.
3149,1,Algorithms and lower bounds for stream computation and sparse recovery.
3152,1,Development of ultrashort pulse fiber lasers for optical communication utilizing semiconductor devices.
3154,1,Verification of full functional correctness for imperative linked data structures.
3156,1,Hardware mechanisms for efficient interprocessor communication.
3159,1,Substrate noise analysis and techniques for mitigation in mixed-signal RF systems.
3163,1,On indexing highly dynamic multidimensional datasets for interactive analytics.
3169,1,Integrated-optic grating-based filters for optical communication systems.
3175,1,A timestamp-based two phase commit protocol for web services.
3177,1,Stochastic models with heteroscedasticity for time series in finance.
3182,1,Interpretable representation learning for visual intelligence.
3188,1,"Sparse approximations, iterative methods, and faster algorithms for matrices and graphs."
3197,1,Technological design of a sand filter for localized irrigation.
3198,1,A design for a high-density focused ultrasound array addressing and driving system.
3200,1,Dynamical control of quantum coherence for information processing and spectrometry.
3206,1,Low temperature lithographically patterned metal oxide transistors for large area electronics.
3208,1,Heuristic location-allocation for facilities location problems.
3214,1,Electromagnetic wave models for polarimetric remote sensing of geophysical media.
3216,1,"Design, fabrication, and characterization of an ultra-low cost inductively-coupled plasma chemical vapor deposition tool for micro- and nanofabrication."
3237,1,New geometric techniques for linear programming and graph partitioning.
3238,1,Interferometric-spatial-phase imaging for sub-nanometer three-dimensional positioning.
3239,1,Solution approaches for flexible job-shop scheduling problem.
3241,1,A model for trust under a suitcase word perspective.
3252,1,A coputational environment for spatial dynamic modeling.
3263,1,"Compact parametric models for efficient sequential decision making in high-dimensional, uncertain domains."
3270,1,Efficient algorithms for learning mixture models.
3271,1,Efficient computing for autonomous navigation using algorithm-and-hardware co-design.
3279,1,Integrated information system for protecting water resources in protected areas.
3282,1,Graphene as transparent electrodes for solar cells.
3284,1,Quantum Circuits for Cryptanalysis.
3287,1,LEGAL-Tree: a lexocographic genetic algorithm for learning decision trees.
3291,1,Computational soundness for standard assumptions of formal cryptography.
3295,1,New techniques for geographic routing.
3299,1,Earthquake Resistant Analysis for Design of Bamboo Reinforced Housing.
3312,1,Amplifier and data converter techniques for low power sensor interfaces.
3314,1,Use of LSH functions for conceptual search based on ontologies.
3317,1,Maximum likelihood detection for probabilistic models of optical code division multiple access channels.
3323,1,Photonic crystals for high temperature applications.
3324,1,Microengineered responsive platforms for spatial and geometrical control of multicellular organizations.
3327,1,Circuits and algorithms for pipelined ADCs in scaled CMOS technologies.
3340,1,Alternative methods and materials for patterning organic thin film electronics.
3346,1,Local distributed algorithms for multi-robot systems.
3348,1,Electromagnetic scattering and induction models for spheroidal geometries.
3349,1,A schema for knowledge representation and its implementation in a computer-aided design and manufacturing system.
3353,1,Circuit-aware system design techniques for wireless communication.
3362,1,Architectures and system design for digitally-enhanced antenna arrays.
3366,1,Algorithms for graph multiway partition problems.
3370,1,Generating multithreaded code from pH for symmetric multiprocessors.
3373,1,An automatic classification of document (ACM) for knowledge management.
3384,1,Optimism vs. locking: a study of concurrency control for client-server object-oriented databases.
3388,1,Sampling and quantization for optimal reconstruction.
3389,1,Generalized numerical lattice: a new concept for analytical visualization and representation of time series systems.
3390,1,Model order reduction for stochastic models of biomolecular systems with time-scale separation.
3395,1,Assessment of spectrum-based fault localization for practical use.
3396,1,Delaunay refinement for curved complexes.
3398,1,Funnel libraries for real-time robust feedback motion planning.
3402,1,Agents - oriented modeling applied to intelligent learning environments: JADE: Java agent framework for distance learning environments.
3406,1,Electrostatically actuated microelectromechanical test structures for material property measurement.
3413,1,Spatial and temporal data fusion for generating high-resolution land cover imagery.
3414,1,Comparator design and analysis for CBSC.
3422,1,Properties of linear filters for discrete-time Markov jump linear systems.
3423,1,InGaAs self-aligned high electron mobility transistor for logic applications.
3425,1,Simultaneous positron emission tomography/functional magnetic resonance imaging for imaging neuroreceptor dynamics.
3429,1,Processing technology for high quality AlGaN/GaN MOSHEMT interfaces.
3432,1,Adaptive MD mode selection for error resilient video communications.
3441,1,A system for efficient neural stimulation with energy recovery.
3444,1,"Algorithms and architecture for multiusers, multi-terminal, multi-layer information theoretic security."
3445,1,Operatory analysis of computational tools for individual and cooperative use.
3446,1,Approximation algorithms for grammar-based data compression.
3451,1,Fast algorithms for ill-conditioned dense matrix problems in VLSI interconnect and substrate modeling.
3453,1,Wearable and automotive systems for affect recognition from physiology.
3454,1,A Data-Driven Approach for Mass-Spring Model Parametrization Based on Continuous Models.
3457,1,Complementary metal oxide semiconductor circuits for Vertical Cavity Surface Emitting Laser-based optical input/output.
3464,1,Grouper: A knowledge-based expert system for redistricting.
3467,1,Language and compiler support for dyanmic code generation.
3468,1,Randomized algorithms for reliable broadcast.
3471,1,A dynamic scheduling runtime and tuning system for heterogeneous multi and many-core desktop platforms.
3473,1,Functional composition and decomposition for signal processing.
3475,1,Extensions for cutting stock problems: compartmentalized cutting patterns and integrated problems.
3476,1,A low power video compression chip for portable applications.
3484,1,A bi-domain model for describing ischemic myocardial d-c potentials.
3497,1,Transport architectures for an evolving Internet.
3498,1,"Representatives labeling for network-based semi-supervised learning:characterization, highlighting, gain and philosophy."
3502,1,Optical and computational approaches for mapping brain activity and structure.
3509,1,A custom computing framework for orientation and photogrammetry.
3512,1,Energy efficient radio frequency communication systems for wireless microsensors.
3524,1,Transmission scheduling for wireless and satellite systems.
3525,1,Lagrangean relaxation with clusters for some optimization problems modeled by conflict graphs.
3535,1,SUDS: automatic parallelization for raw processors.
3538,1,Image Processing and Analysis for Measuring Ocular Refraction Errors.
3549,1,Graph-based classification for stationary and non-stationary data.
3554,1,Exploration of automatic methods for multi-document summarization using discourse models.
3555,1,Exact geometry algorithms for robotic motion planning.
3557,1,Latent variable models for understanding user behavior in software applications.
3559,1,Anti-aliased shadow mapping for large-scale and dynamic scenes.
3563,1,Models and Methods for Human-Computer Interaction Using Hands Gestures.
3564,1,A collocation polynomial method for singular integro-differential equations: convergence.
3567,1,Noise shaping techniques for analog and time to digital converters using voltage controlled oscillators.
3571,1,Study of substrate noise and techniques for minimization.
3574,1,Average reachability and average controllability for continuous-time markov jump linear systems.
3575,1,A theory of syntactic recognition for natural language.
3577,1,Motion estimation for frame-rate conversion.
3580,1,Probabilistic methods for distributed information dissemination.
3581,1,Layered architecture model for interconnection of systems in UAS.
3582,1,Parallel algorithms and architectures for low power video decoding.
3592,1,Scalable trap technology for quantum computing with ions.
3593,1,Improvement of an architecture for social robotics.
3598,1,Microfluidic single-cell technologies for assaying lymphocyte interactions.
3602,1,Open transaction services for dynamic environments.
3603,1,Resource allocation and scheduling for communication satellites with advanced transmission antennas.
3604,1,Accelerating Benders decomposition for network design.
3606,1,Information fusion for monolingual and cross-language spoken document retrieval.
3607,1,Exploring attributes and instances for customized learning based on support patterns.
3616,1,Computational methods for multi-objective control.
3623,1,Technology for intentional reflection and learning in constructionist cooperatives.
3624,1,Development of procedures and Soft-Sensors for control in PET plants.
3629,1,Energy-efficient smart embedded memory design for IoT and AI.
3631,1,Numerical techniques for electromagnetic applications in microelectronic and radar imaging systems.
3633,1,Approximation algorithms for multicommodity flow and shop scheduling problems.
3635,1,Clinical feasibility of Raman spectroscopy for quantitative blood glucose measurement.
3640,1,Domain-specific language &amp; support tools for high-level stream parallelism.
3641,1,A self-adaptive infrastructure based on software product line for fault-tolerant composite services.
3649,1,Optimization techniques for human computation-enabled data processing systems.
3650,1,InGaAs Quantum-Well MOSFETs for logic applications.
3652,1,Silicon-photonics for very large scale integrated systems.
3656,1,Importance sampling for reinforcement learning with multiple objectives.
3660,1,Use of projector-camera system for human-computer interaction.
3663,1,A scientific computing collaborative virtual environment for advanced analysis of time series.
3676,1,Hybrid heuristics for berth allocation problem for ships and a clustering problem.
3698,1,Sub-femtosecond optical timing distribution for next-generation light sources.
3700,1,Generative modeling for multi-document sumarization.
3703,1,Efficient data collection strategies for rapid learning in physical environments.
3706,1,New approaches for multimodal optimization based on particle swarm and clustering.
3707,1,A process to design incentive mechanisms for virtual communities.
3709,1,Pattern discovery for deciphering gene regulation based on evolutionary computation.
3712,1,Using web resources for effective English-to-Chinese cross language information retrieval.
3713,1,A contribution on modeling methodologies for multibody systems.
3716,1,An architecture for low-power voice-command recognition systems.
3720,1,Techniques for high-efficiency outphasing power amplifiers.
3723,1,High level compilation for gate reconfigurable architectures.
3729,1,Estimation and calibration algorithms for distributed sampling systems.
3730,1,Integrated waveguide devices for mode-locked lasers.
3733,1,Reconfigurable architectures for general-purpose computing.
3737,1,Techniques for computing with low-independence randomness.
3741,1,Exploiting common search interests across languages for web search.
3742,1,Analog very large scale integration front end for pulse oximetry.
3743,1,Pointer analysis for Java programs: novel techniques and applications.
3745,1,Microrid operation strategy for improved recovery and inertial response after large disturbances.
3754,1,Techniques for low jitter clock multiplication.
3758,1,A component-based framework for web applications development and an associated instantiation process.
3759,1,A general methodology for assessing and characterizing variation in semiconductor manufacturing.
3764,1,Architectural and compiler support for strongly atomic transactional memory.
3765,1,Text Mining and Topic Modeling for Social and Medical Decision Support.
3769,1,Effectiveness of channel use for communication of strategic vision for information technology to organization members.
3782,1,Probabilistic models for multi-view semi-supervised learning and coding.
3798,1,Interference characterization and suppression for multiuser direct-sequence spread-spectrum system.
3802,1,SAT based environment for logical capacity evaluation of via configurable block templates.
3805,1,Autonomous navigation for mobile robots using supervised learning.
3807,1,Algorithms for passive dynamical modeling and passive circuit realizations.
3809,1,A phase-indexed tracking controller for interactive physical simulation of animated characters.
3810,1,Advanced Placement (AP) social studies teachers' use of academic course blogs as a supplemental resource for student learning.
3812,1,Workload modeling and prediction for resources provisioning in cloud.
3820,1,Modeling of chemical mechanical polishing for shallow trench isolation.
3832,1,A model for interactive computation: applications to speech research.
3839,1,Deeply-scaled GaN high electron mobility transistors for radio frequency applications.
3844,1,GMM-based speaker recognition for mobile embedded systems.
3851,1,Algorithms for string and graph layout.
3854,1,Efficient message-based system for concurrent simulation.
3861,1,Novel advancements in nanofabrication for photonic crystal applications.
3875,1,Cryptography for societal benefit.
3880,1,Apply syntactic features in a maximum entropy framework for English and Chinese reading comprehension.
3882,1,Applications of FDML lasers for OCT imaging.
3886,1,A visually-guided microphone array for automatic speech transcription.
3894,1,Latent source models for nonparametric inference.
3895,1,Information flow for secure distributed applications.
3896,1,Contributions for gaze interaction with virtual keyboards.
3903,1,Interpretable neural models for natural language processing.
3904,1,Stocastic statecharts and queuing statecharts: new approaches for performance evaluation based on statechart specification.
3905,1,Language-independent methods for computer-assisted pronunciation training.
3909,1,Designing personal systems for mindful decision making.
3913,1,Reactive synchronization algorithms for multiprocessors.
3914,1,Superconducting nanowire single photon detectors for infrared communications.
3915,1,Learning and example selection for object and pattern detection.
3922,1,Intelligible models for learning categorical data via generalized fourier spectrum.
3925,1,Reversibility for efficient computing.
3929,1,Mobile technologies for music interaction.
3934,1,Automated modeling of nonlinear dynamical subsystems for stable system simulation.
3935,1,Inference engine for expert systems.
3940,1,Speech synchronized facial animation: phonetic context dependent visemes for Brazilian portuguese.
3941,1,Energy scalable systems for 2D and 3D low-power ultrasound beamforming.
3944,1,Efficient numerical algorithms for surface formulations of mathematical models for biomolecule analysis and design.
3945,1,Techniques and architecture for trace detection and speculative execution.
3946,1,A distributed bipolar device for monolithic analog-to-digital conversion.
3950,1,Neurofuzzy approach for nonlinear dynamical systems modeling.
3957,1,Adaptive format conversion information as enhancement data for scalable video coding.
3959,1,Evaluation of GUI testing techniques for system crashing: from real to model-based controlled experiments.
3961,1,"HAMSTER healthy, mobility and security-based data communication architecture for unmanned systems."
3963,1,Cooperative constructivist model for e-learning authoring using workflow technology.
3969,1,"Positioning, control, and dynamics of electrostatic actuators for use in optical and RF systems."
3973,1,A Numerical Approach: Broadband Technologies for Efficient Magnetic Resonance Imaging.
3974,1,Convex optimization methods for graphs and statistical modeling.
3978,1,A unified model for hardware/software codesign.
3979,1,Robustness analysis for identification and control of nonlinear systems.
3981,1,A multiagent framework for cognitive radio.
3984,1,Composite variable formulations for express shipment service network design.
3986,1,Fast Stokes: a fast three-dimensional fluid simulation program for MEMS.
3987,1,Stochastic algorithms for optimal placements of flexible objects.
3990,1,Visual novelty detection for autonomous inspection robots.
4000,1,Neuronal Programming Language: a graphical programming language for motor control and its application to bipedal walking.
4001,1,Run-time thread management for large-scale distributed-memory multiprocessors.
4009,1,A pattern-driven process for secure service-oriented applications.
4010,1,Stability-preserving model reduction for linear and nonlinear systems arising in analog circuit applications.
4018,1,Mining and fusing data for ocean turbine condition monitoring.
4025,1,Modification of exciton energies and dynamics for thin film optoelectronics.
4027,1,Process Support for Requirements Engineering: A Requirements Engineering Tool Evaluation Approach.
4030,1,Metalearning for algorithm selection in data strams.
4032,1,3 dimensional model-based pose estimation of rigid objects from a single image for robotics.
4034,1,Language Modeling for limited-data domains.
4039,1,A method to optimize performance/energy consumption relation for heterogeneous multi-core architectures on FPGA.
4043,1,WGGs for object detection in context.
4045,1,Formant and burst spectral measurements with quantitative error models for speech sound classification.
4046,1,Equal-area spherical maps for computer graphics.
4047,1,Numerical methods for electromagnetic wave propagation and scattering in complex media.
4052,1,Proposal of an architecture for digital cities based on a P2P middleware.
4055,1,A Multi-Frame Adaptive 3D Non-Rigid Registration for Augmented Reality.
4059,1,Strategies for computational resources trading in desktop grids.
4061,1,Conditional entropy coding for vector quantized images. v.1.
4063,1,Fast thread communication and synchronization mechanisms for a scalable single chip multiprocessor.
4066,1,Techniques for efficient radio frequency power conversion.
4071,1,Ultra-low-power circuits and systems for wearable and implantable medical devices.
4072,1,FPGA design methodologies for high-performance applications.
4082,1,"A new TCP congestioned window algorithm for wireless CDMA system using multiuser decorrelating detection, antenna array and FEC."
4085,1,Proposal of a low cost collaborative cognitive system for analysis and prediction of DTV signals.
4090,1,Blind noise estimation and compensation for improved characterization of multivariable processes.
4091,1,Landmark detection for distinctive feature-based speech recognition.
4094,1,Identification of MicroRNA biomarkers for cancer by combining multiple feature selection techniques.
4098,1,A multi-frequency induction heating system for a thermally triggered gel polymer dynamic vibration absorber.
4099,1,Relaxation methods for monotropic programming problems.
4102,1,A commonsense aboutness theory for information retrieval modeling.
4103,1,Prosodic modeling for improved speech recognition and understanding.
4105,1,Hot-carrier reliability evaluation for CMOS devices and circuits.
4106,1,A simulation system of vascular interventional radiology procedures for training endovascular skills.
4111,1,Multilingual techniques for low resource automatic speech recognition.
4114,1,Silicon field-effect sensors for biomolecular assays.
4121,1,Multi-modal and inertial sensor solutions for navigation-type factor graphs.
4123,1,Data pre-processing for supervised machine learning.
4125,1,A Hybrid System for Simulation of Athletic Activities Related to Lower Extremity Biomechanics.
4126,1,"An asynchronous,low-power architecture for interleaved neural stimulation, using envelope and phase information."
4132,1,Design-space and scalable technology for GaN based power transistors.
4135,1,Graphical models for visual object recognition and tracking.
4140,1,Computational perception for multi-modal document understanding.
4141,1,"A fuzzy covering theory for diagnosis, investigation and treatment."
4142,1,Energy assessment in early architectural design stages: framework and validation methodology for architect-friendly computacional energy assessment.
4144,1,Control of delay systems for minimax sensitivity.
4145,1,Blockwise noncoherent M-APSK channel: capacity and coding scheme for iterative receivers.
4146,1,Time-based circuits for communication systems in advanced CMOS technology.
4149,1,Logical reasoning for approximate and unreliable computation.
4155,1,Behavior-driven optimization techniques for scalable data exploration.
4158,1,Programmable photonics for quantum and classical information processing.
4161,1,Automatic analysis and synthesis of controllers for dynamical systems based on phase-space knowledge.
4165,1,Channel scheduling for optical communication network with frequency concurrency.
4169,1,Exploiting entities for query expansion.
4172,1,Characterization of human writing for robot emulation of human calligraphy writing techniques.
4174,1,Evolutionary algorithms for gausian mixture models with and without constraints.
4176,1,Subgradient methods for convex minimization.
4180,1,Infrastructure for model management and model diagnosis.
4181,1,Gait analysis for classification.
4184,1,Code generation and optimization for embedded digital signal processors.
4185,1,Flexible signal processing algorithms for wireless communications.
4191,1,Permanent-magnet synchronous motors and associated power electronics for direct-drive vehicle propulsion.
4192,1,Statistical machine learning for data mining and collaborative multimedia retrieval.
4197,1,Modeling techniques for business process performance analysis.
4200,1,Generative models for group fMRI data.
4201,1,An integrated approach for business process management and system simulation and its application in project management.
4204,1,Delta-Sigma digital-radio frequency modulation for high data rate transmitters.
4205,1,Estimation of distribution algorithms for ab initio protein structure prediction.
4206,1,Graphene for radio frequency electronics and infrared thermal imaging.
4208,1,Approximation algorithms for disjoint paths problems.
4212,1,Energy efficient control for power management circuits operating from nano-watts to watts.
4217,1,Micromachining and modeling of focused field emitters for flat panel displays.
4219,1,Methods for Automatic Discourse Analysis (M&eacute;todos para an&aacute;lise discursiva autom&aacute;tica).
4221,1,New inverse-modeling-based technique for sub-100-nm metal oxide semiconductor field-effect transistor characterization.
4225,1,Joint multilingual learning for coreference resolution.
4233,1,A circuit grammar for operational amplifier design.
4235,1,Combining representations for improved sketch recognition.
4238,1,Methods for engineering sub-2-cycle mode-locked lasers.
4240,1,Crowd management for large-scale outdoor events: multi-agent based modeling and simulation of crowd behaviors.
4241,1,Robust stability analysis for large-scale power systems.
4250,1,Architecture for reflective commonsense thinking.
4253,1,Efficient haplotyping for families.
4254,1,Big Data Analytics and Engineering for Medicare Fraud Detection.
4264,1,Parts-based models and local features for automatic speech recognition.
4269,1,Generative models of brain connectivity for population studies.
4272,1,Microchemical systems for singlet oxygen generation.
4275,1,Context-based content personalization and adaptation for Interactive TV.
4277,1,COFI: an approach combining conformance test and fault injection for espace application software validation.
4286,1,A multi-objective evolutionary approach for automatic generation of test cases from state machines.
4288,1,Graph construction based on neighborhood for semisupervised.
4290,1,Composition structures for system representation.
4296,1,A study of micromachined displacement pumps for vacuum generation.
4306,1,Dynamical systems and data mining methods for interpreting nonlinear signals.
4310,1,Power management circuits for ultra-low power systems.
4321,1,Systematic control strategy for inverter-based microgrids.
4325,1,Architecture design for highly flexible and energy-efficient deep neural network accelerators.
4330,1,"Language technologies for understanding law, politics, and public policy."
4333,1,Microfabricated fused silica flow chambers for flow cytometry.
4334,1,Self-organizing methods for image segmentation.
4335,1,Feature-based pronunciation modeling for automatic speech recognition.
4342,1,Structural integration testing of aspect-oriented programs: a pointcut-based approach for AspectJ.
4345,1,A new strategy for array optimization applied to brazilian decimetric array.
4347,1,Fast methods for extraction and sparsification of substrate coupling.
4348,1,Specification and implementation of a genetic algorithm for optimization of public illumination projects.
4351,1,Automatic software upgrades for distributed systems.
4359,1,"Models, languages and architectures for geografical data bases."
4361,1,Enhancing routing architecture and routing algorithm for improving FPGAs performance.
4364,1,"Advanced silicon photonic microcavities for routing, detection and lasing applications."
4366,1,Compilation-based prefetching for memory latency tolerance.
4368,1,Use of multiple views for human pose estimation.
4376,1,Thread scheduling mechanisms for multiple-context parallel processors.
4377,1,Multi-tape finite-state transducer for asynchronous multi-stream pattern recognition with application to speech.
4383,1,A session-based architecture for Internet mobility.
4384,1,Methodological proposal for digital school atlas construction and interactive game in school.
4393,1,Low complexity quantized controllers for LTI systems: peak-to-peak performance guarantees.
4395,1,Theoretical models for microwave remote sensing of forests and vegetation.
4398,1,New techniques for graph algorithms.
4403,1,Reconfigurable hardware system for autonomous vehicles visual navigation.
4406,1,Energy allocation and transmission scheduling for wireless and space communications.
4407,1,A computer-aided design methodology for low power circuits.
4408,1,Language and compiler support for stream programs.
4413,1,A hybrid relational approach for word sense disambiguation in machine translation.
4423,1,A reference architecture for cloud computing and its security applications.
4428,1,Estimating uncertainty models for speech source localization in real-world environments.
4429,1,Microsystems platforms for array-based single-cell biological assays.
4430,1,A process for construction and instantiation of frameworks based on a domain-specific pattern language.
4433,1,Robust decision-support tools for airport surface traffic.
4434,1,Development of magnetic induction machines for micro turbo machinery.
4436,1,Machine learning models for functional genomics and therapeutic design.
4437,1,"Analysis, design, and fabrication of an electric induction micromotor for a micro gas-turbine generator."
4439,1,Real-time operating system support for multicore applications.
4451,1,Adaptive Routing Protocols for VANET.
4464,1,Design and implementation of an infrastructure for honeypots and honeynets' information exchange and analysis.
4467,1,Parallel gpu algorithms for compressed implicit octrees.
4473,1,"New foundations for efficient authentication, commutative cryptography, and private disjointness testing."
4474,1,Stabilization techniques and silicon-germanium saturable absorbers for high repetition rate mode-locked lasers.
4475,1,SIMOO: object oriented environment for multi-paradigm event discrete simulation.
4480,1,Cell-based sensors for quantifying cell health and disease progression in engineered systems.
4486,1,A tree-to-tree model for statistical machine translation.
4488,1,Lagrangian relaxation for natural language decoding.
4489,1,Use of fuzzy relational information retrieval technique for generating control strategies in resolution-based automated reasoning.
4494,1,Techniques for high-performance digital frequency synthesis and phase control.
4495,1,Subword lexical modelling for speech recognition.
4496,1,High-level synthesis for dynamically reconfigurable systems.
4497,1,Multi-dimensional bit rate control for video communication.
4499,1,Relaxations and decomposition approach for some facility location problems modeled by graphs.
4500,1,Exact rotamer optimization for computational protein design.
4503,1,Energy management techniques for ultra-small bio-medical implants.
4509,1,Towards a new framework for artificial intelligence research.
4512,1,A microfabricated dielectrophoretic trapping array for cell-based biological assays.
4515,1,"Development, implementation and evalutationof a virtual reality simulator for local anesthesia for teaching and training inferior alveolar nerve block anesthetic technique."
4520,1,Robust mode selection for block-motion-compensated video encoding.
4521,1,Simplified vector-thread architectures for flexible and efficient data-parallel accelerators.
4524,1,A process involving design rationale elements for research projects in software.
4529,1,Decentralized information flow control for databases.
4533,1,An effective approach for network management based on situation management and mashups.
4534,1,"Me, my Avatar(s), and Al: computational models of users and virtual identities for analysis, design, and development."
4538,1,Quantitative information-flow tracking for real systems.
4540,1,A Model for Interoperability between Heterogeneous Institutions (Um modelo para interoperabilidade entre institui&ccedil;&otilde;es heterog&ecirc;neas).
4553,1,A constraint solver for software engineering: finding models and cores of large relational specifications.
4554,1,Framework for self-aware management of goals and constraints in computing systems.
4557,1,High efficiency quasi-optical mode converters for overmoded gyrotrons.
4563,1,A methodology for designing robust multivariable nonlinear control systems.
4566,1,Hybrid eager and lazy evaluation for efficient compilation of Haskell.
4568,1,Processor mechanisms for software shared memory.
4579,1,Some methods and models for analyzing time-series gene expression data.
4584,1,Sub-linear algorithms for graph problems.
4590,1,Causal representation of patient illness for electrolyte and acid-base diagnosis.
4593,1,An extensible storage subsystem for geo-fields in geographical databases.
4600,1,Evaluation of unsaturated fluorocarbons for dielectric Etch applications.
4602,1,Algorithms for strategic agents.
4603,1,Learning visual concepts for image classification.
4605,1,Model of relational data querying based on context modelling for ubiquitous systems.
4608,1,"Sparse graph codes for compression, sensing, and secrecy."
4610,1,Diffraction-specific fringe computation for electro-holography.
4616,1,A new architecture for packet switching network protocols.
4618,1,Hamming DHTand HCube: distributed architectures for similarity search.
4619,1,Non-invasive wearable sensing systems for continuous health monitoring and long-term behavior modeling.
4630,1,Compiler techniques for scalable performance of stream programs on multicore architectures.
4632,1,Exploring new representations and applications for motion analysis.
4633,1,"Robust, low complexity and energy efficient baseband receiver design for MB-OFDM UWB."
4634,1,Matching sets of features for efficient retrieval and recognition.
4645,1,A GPU-based architeture for supporting 3D interactions.
4647,1,Adaptable power conversion for grid and microgrid applications.
4650,1,AVIV: a retargetable code generator for embedded processors.
4651,1,Integrated model-based run-to-run uniformity control for epitaxial silicon deposition.
4655,1,Nonparametric statistical methods for image segmentation and shape analysis.
4658,1,Stereological techniques for synthesizing solid textures from images of aggregate materials.
4666,1,Development and applications of computational tools for mapping scientific production.
4669,1,Slurry abrasive particle agglomeration experimentation and modeling for chemical mechanical planarization (CMP).
4671,1,Approximation algorithms for stochastic scheduling problems.
4679,1,Algorithms for data mining.
4681,1,Faster linear algebra for data analysis and machine learning.
4684,1,Meshless deformable models for medical simulation applications.
4685,1,Performance limits for colloidal quantum dot and emerging thin-film solar cells.
4687,1,Techniques for low-power high-performance analog-to-digital converters.
4694,1,Magnetic resonance imaging contrast agents for chemical sensing.
4704,1,"Developing institutional decision support systems: A system study, simulation analysis, and DSS design for taxicab dispatching."
4710,1,Transforms for prediction residuals based on prediction inaccuracy modeling.
4718,1,Comparative analysis of information retrieval methods for categorization of health-related web content.
4721,1,Towards a unified framework for sub-lexical and supra-lexical linguistic modeling.
4722,1,A context-aware and feedback-based approach for handover management in NGN.
4723,1,Induction of translation lexicons and transfer rules for machine translation.
4725,1,Synthesis of view invariance for high-level object features.
4730,1,Thermodynamically valid noise models for nonlinear devices.
4731,1,Efficient exploration of affine space-time transformations for optimal systolic array synthesis.
4736,1,A sealed cavity thin-film acoustic resonator process for RF bandpass filters.
4748,1,MEMS micropump for a Micro Gas Analyzer.
4749,1,Flexible models for data lifetime in a competing risk scenario and latente activation schemes.
4752,1,Energy scalable reconfigurable cryptographic hardware for portable applications.
